inventory_item_id,location_id,location_name,available,updated_at,admin_graphql_api_id
"=""43890265653403""","=""48176791707""",Manor Way,0,2023-04-26T10:42:20+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=43890265653403
"=""43890265718939""","=""48176791707""",Manor Way,0,2023-11-02T10:41:55+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=43890265718939
"=""43890265751707""","=""48176791707""",Manor Way,0,2023-03-28T12:21:46+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=43890265751707
"=""43890265784475""","=""48176791707""",Manor Way,0,2023-03-28T15:41:50+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=43890265784475
"=""43890265817243""","=""48176791707""",Manor Way,0,2023-04-26T10:42:15+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=43890265817243
"=""43890265850011""","=""48176791707""",Manor Way,0,2025-02-17T16:25:31+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=43890265850011
"=""43890266112155""","=""48176791707""",Manor Way,0,2024-07-11T08:02:30+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=43890266112155
"=""43890266210459""","=""48176791707""",Manor Way,0,2024-08-15T13:01:52+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=43890266210459
"=""43890266243227""","=""48176791707""",Manor Way,0,2024-08-27T14:41:45+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=43890266243227
"=""43890266341531""","=""48176791707""",Manor Way,0,2023-04-26T10:42:15+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=43890266341531
"=""43890266407067""","=""48176791707""",Manor Way,0,2025-10-15T17:22:21+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=43890266407067
"=""43890266570907""","=""48176791707""",Manor Way,0,2023-07-31T09:02:20+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=43890266570907
"=""43902493589659""","=""48176791707""",Manor Way,0,2024-12-09T12:43:40+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=43902493589659
"=""43927343431835""","=""48176791707""",Manor Way,0,2022-01-21T10:08:55+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=43927343431835
"=""43947158667419""","=""48176791707""",Manor Way,0,2024-12-06T14:42:36+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=43947158667419
"=""43947158700187""","=""48176791707""",Manor Way,1,2024-12-06T14:42:41+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=43947158700187
"=""43947158732955""","=""48176791707""",Manor Way,0,2023-08-25T09:02:00+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=43947158732955
"=""44039976583323""","=""48176791707""",Manor Way,0,2022-07-29T17:26:12+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44039976583323
"=""44040093106331""","=""48176791707""",Manor Way,0,2022-07-29T17:26:12+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44040093106331
"=""44170412064923""","=""48176791707""",Manor Way,115,2025-10-31T17:55:50+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44170412064923
"=""44383805866139""","=""48176791707""",Manor Way,0,2022-05-19T11:11:20+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44383805866139
"=""44383805898907""","=""48176791707""",Manor Way,0,2022-04-29T13:17:46+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44383805898907
"=""44390282199195""","=""48176791707""",Manor Way,47,2025-05-23T14:02:31+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44390282199195
"=""44390282231963""","=""48176791707""",Manor Way,31,2025-05-23T14:02:36+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44390282231963
"=""44414784700571""","=""48176791707""",Manor Way,2,2025-10-28T08:01:46+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44414784700571
"=""44414784733339""","=""48176791707""",Manor Way,16,2025-10-15T12:22:16+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44414784733339
"=""44414841684123""","=""48176791707""",Manor Way,0,2024-12-13T15:10:57+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44414841684123
"=""44414850891931""","=""48176791707""",Manor Way,42,2025-10-31T11:21:45+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44414850891931
"=""44414850924699""","=""48176791707""",Manor Way,0,2025-09-22T12:21:43+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44414850924699
"=""44414869766299""","=""48176791707""",Manor Way,0,2024-11-03T18:02:05+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44414869766299
"=""44414911283355""","=""48176791707""",Manor Way,3,2025-09-10T15:42:30+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44414911283355
"=""44414911316123""","=""48176791707""",Manor Way,37,2025-10-21T17:37:56+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44414911316123
"=""44414911348891""","=""48176791707""",Manor Way,36,2025-10-31T11:21:50+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44414911348891
"=""44414911381659""","=""48176791707""",Manor Way,32,2025-10-24T17:21:47+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44414911381659
"=""44414911414427""","=""48176791707""",Manor Way,9,2025-10-24T15:41:43+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44414911414427
"=""44415049138331""","=""48176791707""",Manor Way,13,2025-10-31T11:21:55+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44415049138331
"=""44415049171099""","=""48176791707""",Manor Way,2,2025-10-31T11:21:55+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44415049171099
"=""44415049203867""","=""48176791707""",Manor Way,0,2025-10-31T11:21:50+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44415049203867
"=""44415049236635""","=""48176791707""",Manor Way,20,2025-10-31T11:21:50+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44415049236635
"=""44415049269403""","=""48176791707""",Manor Way,21,2025-10-31T11:21:55+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44415049269403
"=""44447283249307""","=""48176791707""",Manor Way,40,2025-10-28T10:51:00+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447283249307
"=""44447283282075""","=""48176791707""",Manor Way,41,2025-10-28T10:51:03+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447283282075
"=""44447283314843""","=""48176791707""",Manor Way,62,2025-10-15T12:22:36+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447283314843
"=""44447446007963""","=""48176791707""",Manor Way,13,2025-09-10T15:43:06+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447446007963
"=""44447446040731""","=""48176791707""",Manor Way,1,2025-10-29T14:42:16+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447446040731
"=""44447446073499""","=""48176791707""",Manor Way,6,2025-10-29T11:07:42+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447446073499
"=""44447446106267""","=""48176791707""",Manor Way,14,2025-10-15T12:22:55+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447446106267
"=""44447446139035""","=""48176791707""",Manor Way,8,2025-11-01T10:38:31+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447446139035
"=""44447483068571""","=""48176791707""",Manor Way,16,2025-10-15T12:23:01+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447483068571
"=""44447483101339""","=""48176791707""",Manor Way,53,2025-10-15T12:23:01+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447483101339
"=""44447483134107""","=""48176791707""",Manor Way,19,2025-10-31T11:22:20+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447483134107
"=""44447483166875""","=""48176791707""",Manor Way,26,2025-10-10T15:42:11+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447483166875
"=""44447483199643""","=""48176791707""",Manor Way,15,2025-09-24T09:03:40+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447483199643
"=""44447596839067""","=""48176791707""",Manor Way,42,2025-10-28T10:50:59+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447596839067
"=""44447613255835""","=""48176791707""",Manor Way,4,2025-10-31T11:22:25+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447613255835
"=""44447613288603""","=""48176791707""",Manor Way,29,2025-10-29T14:42:17+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447613288603
"=""44447613321371""","=""48176791707""",Manor Way,0,2025-08-07T10:43:00+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447613321371
"=""44447613354139""","=""48176791707""",Manor Way,31,2025-10-17T15:42:17+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447613354139
"=""44447613386907""","=""48176791707""",Manor Way,0,2025-09-26T09:02:21+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447613386907
"=""44447613419675""","=""48176791707""",Manor Way,16,2025-10-29T14:42:22+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447613419675
"=""44447667519643""","=""48176791707""",Manor Way,14,2025-10-29T13:02:20+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447667519643
"=""44447667552411""","=""48176791707""",Manor Way,33,2025-10-31T11:22:25+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447667552411
"=""44447672795291""","=""48176791707""",Manor Way,0,2023-11-16T14:01:51+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447672795291
"=""44447672828059""","=""48176791707""",Manor Way,0,2025-01-17T13:03:11+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447672828059
"=""44447672860827""","=""48176791707""",Manor Way,42,2025-08-20T15:43:17+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447672860827
"=""44447672893595""","=""48176791707""",Manor Way,12,2025-09-05T10:44:36+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447672893595
"=""44447701041307""","=""48176791707""",Manor Way,15,2025-10-13T11:02:10+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447701041307
"=""44447701074075""","=""48176791707""",Manor Way,0,2025-03-14T13:04:13+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447701074075
"=""44447701106843""","=""48176791707""",Manor Way,33,2025-10-20T11:52:36+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447701106843
"=""44447701139611""","=""48176791707""",Manor Way,64,2025-09-26T10:55:42+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447701139611
"=""44447701172379""","=""48176791707""",Manor Way,51,2025-10-21T11:25:36+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447701172379
"=""44447701205147""","=""48176791707""",Manor Way,51,2025-09-10T12:09:38+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447701205147
"=""44447701237915""","=""48176791707""",Manor Way,32,2025-09-10T12:09:37+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447701237915
"=""44447701270683""","=""48176791707""",Manor Way,11,2025-10-23T11:41:23+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447701270683
"=""44447721488539""","=""48176791707""",Manor Way,0,2025-07-17T10:43:05+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447721488539
"=""44447721521307""","=""48176791707""",Manor Way,1,2025-10-14T10:43:02+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447721521307
"=""44447721554075""","=""48176791707""",Manor Way,2,2025-10-10T15:04:42+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447721554075
"=""44447721586843""","=""48176791707""",Manor Way,0,2025-08-27T10:43:20+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447721586843
"=""44447747113115""","=""48176791707""",Manor Way,0,2024-11-22T09:43:28+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447747113115
"=""44447747145883""","=""48176791707""",Manor Way,0,2025-03-21T09:43:06+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447747145883
"=""44447747178651""","=""48176791707""",Manor Way,0,2025-08-27T10:43:16+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447747178651
"=""44447756615835""","=""48176791707""",Manor Way,2,2025-08-06T09:04:17+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447756615835
"=""44447766708379""","=""48176791707""",Manor Way,0,2025-09-29T12:22:36+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447766708379
"=""44447766741147""","=""48176791707""",Manor Way,0,2025-02-05T11:22:40+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447766741147
"=""44447775457435""","=""48176791707""",Manor Way,4,2025-10-29T13:03:06+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447775457435
"=""44447775490203""","=""48176791707""",Manor Way,0,2025-08-27T09:04:21+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447775490203
"=""44447776440475""","=""48176791707""",Manor Way,0,2025-03-14T11:23:00+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447776440475
"=""44447776473243""","=""48176791707""",Manor Way,6,2025-07-21T15:44:22+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447776473243
"=""44447780176027""","=""48176791707""",Manor Way,0,2023-10-20T14:01:45+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447780176027
"=""44447780208795""","=""48176791707""",Manor Way,0,2025-08-26T12:46:18+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447780208795
"=""44447780241563""","=""48176791707""",Manor Way,0,2023-07-27T10:41:51+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447780241563
"=""44447783944347""","=""48176791707""",Manor Way,0,2022-05-04T16:46:10+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447783944347
"=""44447783977115""","=""48176791707""",Manor Way,0,2022-05-04T16:46:10+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447783977115
"=""44447786729627""","=""48176791707""",Manor Way,7,2025-10-15T12:23:36+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447786729627
"=""44447786762395""","=""48176791707""",Manor Way,0,2025-10-09T15:21:22+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447786762395
"=""44447799345307""","=""48176791707""",Manor Way,-1,2024-06-05T16:11:20+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447799345307
"=""44447799509147""","=""48176791707""",Manor Way,-1,2025-06-27T08:45:55+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447799509147
"=""44447799836827""","=""48176791707""",Manor Way,0,2024-06-05T16:12:25+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447799836827
"=""44447799869595""","=""48176791707""",Manor Way,0,2025-06-27T08:46:47+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447799869595
"=""44447801507995""","=""48176791707""",Manor Way,0,2024-03-20T11:21:30+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44447801507995
"=""44464458465435""","=""48176791707""",Manor Way,0,2024-05-17T13:03:17+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44464458465435
"=""44464458498203""","=""48176791707""",Manor Way,0,2024-05-16T12:23:53+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44464458498203
"=""44468449673371""","=""48176791707""",Manor Way,0,2023-11-08T15:29:51+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44468449673371
"=""44468449706139""","=""48176791707""",Manor Way,0,2023-12-13T10:41:40+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44468449706139
"=""44468449738907""","=""48176791707""",Manor Way,0,2024-02-08T21:39:40+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44468449738907
"=""44468449771675""","=""48176791707""",Manor Way,28,2025-03-14T13:03:57+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44468449771675
"=""44468449804443""","=""48176791707""",Manor Way,0,2023-12-21T11:21:40+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44468449804443
"=""44468449837211""","=""48176791707""",Manor Way,0,2023-11-22T10:41:40+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44468449837211
"=""44468449869979""","=""48176791707""",Manor Way,58,2025-10-22T17:23:57+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44468449869979
"=""44468449902747""","=""48176791707""",Manor Way,15,2025-10-20T15:18:31+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44468449902747
"=""44498304204955""","=""48176791707""",Manor Way,0,2022-06-07T16:05:31+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44498304204955
"=""44498304237723""","=""48176791707""",Manor Way,0,2022-06-07T16:05:32+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44498304237723
"=""44502900113563""","=""48176791707""",Manor Way,0,2022-06-07T16:05:31+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=44502900113563
